DateTime,Open,High,Low,Close,Volume
07/14/2010,109.31,110.08,108.86,109.651,184426720
07/15/2010,109.61,110.06,108.17,109.68,232337890
07/16/2010,109.09,109.2059,106.45,106.66,282693310
07/19/2010,107.05,107.63,106.22,107.29,186708980
07/20/2010,105.87,108.56,105.82,108.48,258162300
07/21/2010,109.04,109.07,106.63,107.07,264526950
07/22/2010,108.34,109.94,108.33,109.461,274781290
07/23/2010,109.24,110.57,108.93,110.41,222020790
07/26/2010,110.6,111.67,110.29,111.56,182126480
07/27/2010,112.17,112.29,111.11,111.55,204855540
07/28/2010,111.32,111.66,110.46,110.83,163056170
07/29/2010,111.52,111.82,109.41,110.29,220149030
07/30/2010,109.17,110.86,108.98,110.27,220070530
08/02/2010,111.99,112.94,111.54,112.76,188263200
08/03/2010,112.48,112.77,111.85,112.22,146657240
08/04/2010,112.53,113.11,112.16,112.97,158171630
08/05/2010,112.25,112.91,112.08,112.85,140473720
08/06/2010,111.74,112.57,110.92,112.392,239675520
08/09/2010,112.92,113.18,112.32,112.992,120800381
08/10/2010,112.03,112.98,111.3701,112.375,242916210
08/11/2010,110.65,110.69,109.12,109.3,273408180
08/12/2010,107.65,109.02,107.6,108.63,239542540
08/13/2010,108.29,108.96,108.18,108.31,158698480
08/16/2010,107.57,108.61,107.18,108.26,147895280
08/17/2010,109.19,110.39,108.88,109.59,172270220
08/18/2010,109.54,110.38,108.91,109.79,182922040
08/19/2010,109.22,109.49,107.43,107.88,265847590
08/20/2010,107.56,107.9376,106.7499,107.53,209714150
08/23/2010,108.04,108.57,107.07,107.1236,163490260
08/24/2010,105.95,106.39,104.97,105.53,280795570
08/25/2010,104.95,106.34,104.29,105.94,272330720
08/26/2010,106.44,106.58,104.88,105.23,224492680
08/27/2010,105.89,106.97,104.31,106.86,272704060
08/30/2010,106.58,106.91,105.3,105.311,167238560
08/31/2010,104.92,105.98,104.49,105.31,273933010
09/01/2010,106.73,108.61,106.66,108.46,267834950
09/02/2010,108.72,109.49,108.49,109.47,156112150
09/03/2010,110.54,110.99,109.95,110.89,212197260
09/07/2010,110.37,110.51,109.55,109.64,141973690
09/08/2010,109.86,110.85,109.81,110.41,150268930
09/09/2010,111.65,111.68,110.62,110.92,147017890
09/10/2010,111.12,111.61,110.87,111.482,127818961
09/13/2010,112.58,112.95,112.13,112.72,178503460
09/14/2010,112.5,113.29,112.08,112.65,209823580
09/15/2010,112.32,113.21,111.98,113.08,168608340
09/16/2010,112.73,113.12,112.35,113.05,199962860
09/17/2010,113.04,113.15,112.18,112.49,195836810
09/20/2010,112.88,114.46,112.5216,114.21,214786710
09/21/2010,114.3,114.84,113.51,113.98,268632440
09/22/2010,113.8,114.44,113.1,113.42,191322350
09/23/2010,112.49,113.67,112.18,112.498,202354240
09/24/2010,113.75,114.9,113.65,114.82,209671700
09/27/2010,114.86,114.99,114.16,114.27,128799460
09/28/2010,114.42,115.04,113.18,114.67,209207410
09/29/2010,114.38,114.91,114.02,114.47,179665720
09/30/2010,115.05,115.79,113.59,114.13,287106610
10/01/2010,114.99,115.12,113.93,114.61,174638620
10/04/2010,114.37,114.85,113.18,113.75,166153200
10/05/2010,114.8,116.32,114.67,116.04,229634080
10/06/2010,116.02,116.33,115.56,116.03,148626520
10/07/2010,116.5,116.53,115.19,115.89,164859970
10/08/2010,116.05,116.86,115.61,116.5375,177760080
10/11/2010,116.72,116.97,116.25,116.65,103098291
